SampleID	JobID	WallTime	MemUsed	Nodes	Cores	CPU_Util	State	Log
D21276D183	11145058	00:02:12	8.38 GB	1	32	00:04:17	COMPLETED	Duke_short/0.4_host_decontamination/logs/D21276D183.11145058.log
D21276D-2	11080921	00:28:39	51.47 GB	1	32	02:10:32	COMPLETED	Duke_short/0.4_host_decontamination/logs/D21276D-2.11080921.log
D21276D-2	11145120	00:02:42	8.35 GB	1	32	00:05:16	COMPLETED	Duke_short/0.4_host_decontamination/logs/D21276D-2.11145120.log
D21276D30	10752362	00:36:20	91.87 GB	1	32	02:42:00	COMPLETED	Duke_short/0.4_host_decontamination/logs/D21276D30.10752362.log
D21276D30	11145059	00:03:27	10.07 GB	1	32	00:06:43	COMPLETED	Duke_short/0.4_host_decontamination/logs/D21276D30.11145059.log
D21276D5	10826219	00:33:48	69.74 GB	1	32	02:24:05	COMPLETED	Duke_short/0.4_host_decontamination/logs/D21276D5.10826219.log
D21276D5	11145060	00:03:37	9.41 GB	1	32	00:07:00	COMPLETED	Duke_short/0.4_host_decontamination/logs/D21276D5.11145060.log
D21276D57	11080928	00:26:10	45.70 GB	1	32	02:15:55	COMPLETED	Duke_short/0.4_host_decontamination/logs/D21276D57.11080928.log
D21276D57	11145121	00:02:29	7.61 GB	1	32	00:04:50	COMPLETED	Duke_short/0.4_host_decontamination/logs/D21276D57.11145121.log
D21276D89	10826226	00:29:31	64.60 GB	1	32	02:15:41	COMPLETED	Duke_short/0.4_host_decontamination/logs/D21276D89.10826226.log
D21276D89	11145061	00:03:13	8.81 GB	1	32	00:06:19	COMPLETED	Duke_short/0.4_host_decontamination/logs/D21276D89.11145061.log
D21276PRE	10826233	00:39:08	76.00 GB	1	32	03:21:02	COMPLETED	Duke_short/0.4_host_decontamination/logs/D21276PRE.10826233.log
D21276PRE	11145062	00:04:26	8.89 GB	1	32	00:08:39	COMPLETED	Duke_short/0.4_host_decontamination/logs/D21276PRE.11145062.log
D21281D2	10826240	00:24:10	63.91 GB	1	32	01:44:50	COMPLETED	Duke_short/0.4_host_decontamination/logs/D21281D2.10826240.log
D21281D2	11145063	00:02:58	8.42 GB	1	32	00:05:50	COMPLETED	Duke_short/0.4_host_decontamination/logs/D21281D2.11145063.log
D21281D49	10838394	00:29:22	40.50 GB	1	32	02:10:33	COMPLETED	Duke_short/0.4_host_decontamination/logs/D21281D49.10838394.log
D21281D49	11145064	00:03:19	8.73 GB	1	32	00:06:28	COMPLETED	Duke_short/0.4_host_decontamination/logs/D21281D49.11145064.log
D21281PRE	10826254	00:35:30	70.70 GB	1	32	02:43:01	COMPLETED	Duke_short/0.4_host_decontamination/logs/D21281PRE.10826254.log
