SampleID	JobID	WallTime	MemUsed	Nodes	Cores	CPU_Util	State	Log
D21276D89	10826224	00:20:21	8.43 GB	1	32	00:42:05	COMPLETED	Duke_short/0.2_deduplication/logs/D21276D89.10826224.log
D21276PRE	10826231	00:24:14	34.45 GB	1	32	00:50:37	COMPLETED	Duke_short/0.2_deduplication/logs/D21276PRE.10826231.log
D21281D2	10826238	00:19:03	31.87 GB	1	32	00:40:07	COMPLETED	Duke_short/0.2_deduplication/logs/D21281D2.10826238.log
D21281D49	10826245	00:16:21	8.21 GB	1	32	00:33:50	COMPLETED	Duke_short/0.2_deduplication/logs/D21281D49.10826245.log
D21281PRE	10826252	00:18:54	31.27 GB	1	32	00:38:51	COMPLETED	Duke_short/0.2_deduplication/logs/D21281PRE.10826252.log
D21309D0	10826259	00:19:48	31.96 GB	1	32	00:41:01	COMPLETED	Duke_short/0.2_deduplication/logs/D21309D0.10826259.log
D21309D10	10826266	00:16:48	28.26 GB	1	32	00:34:42	COMPLETED	Duke_short/0.2_deduplication/logs/D21309D10.10826266.log
D21309D15	10826273	00:11:36	22.10 GB	1	32	00:23:57	COMPLETED	Duke_short/0.2_deduplication/logs/D21309D15.10826273.log
D21309D181	10826280	00:20:40	29.09 GB	1	32	00:42:56	COMPLETED	Duke_short/0.2_deduplication/logs/D21309D181.10826280.log
D21309D22	10826287	00:05:48	10.47 GB	1	32	00:11:54	COMPLETED	Duke_short/0.2_deduplication/logs/D21309D22.10826287.log
D21309D29	10826294	00:25:52	35.21 GB	1	32	00:57:53	COMPLETED	Duke_short/0.2_deduplication/logs/D21309D29.10826294.log
D21309D365	10826301	00:21:45	29.45 GB	1	32	00:44:35	COMPLETED	Duke_short/0.2_deduplication/logs/D21309D365.10826301.log
D21309D58	10826308	00:23:36	31.69 GB	1	32	00:49:02	COMPLETED	Duke_short/0.2_deduplication/logs/D21309D58.10826308.log
D21309PRE	10826315	00:15:39	26.06 GB	1	32	00:32:12	COMPLETED	Duke_short/0.2_deduplication/logs/D21309PRE.10826315.log
D21376D20	10826322	00:15:45	26.66 GB	1	32	00:32:22	COMPLETED	Duke_short/0.2_deduplication/logs/D21376D20.10826322.log
D21376D358	10826329	00:21:18	33.43 GB	1	32	00:43:26	COMPLETED	Duke_short/0.2_deduplication/logs/D21376D358.10826329.log
D21376D50	10826336	00:17:50	29.21 GB	1	32	00:35:38	COMPLETED	Duke_short/0.2_deduplication/logs/D21376D50.10826336.log
D21376D6	10826343	00:18:51	30.50 GB	1	32	00:39:10	COMPLETED	Duke_short/0.2_deduplication/logs/D21376D6.10826343.log
D21376D95	10838399	00:19:26	8.75 GB	1	32	00:39:31	COMPLETED	Duke_short/0.2_deduplication/logs/D21376D95.10838399.log
D21376PRE	10838406	00:15:43	24.28 GB	1	32	00:33:09	COMPLETED	Duke_short/0.2_deduplication/logs/D21376PRE.10838406.log
D21590D19	10838413	00:22:23	31.74 GB	1	32	00:45:51	COMPLETED	Duke_short/0.2_deduplication/logs/D21590D19.10838413.log
D21590D6	10838420	00:21:25	14.46 GB	1	32	00:44:06	COMPLETED	Duke_short/0.2_deduplication/logs/D21590D6.10838420.log
D21590D97	10838427	00:17:28	29.40 GB	1	32	00:36:00	COMPLETED	Duke_short/0.2_deduplication/logs/D21590D97.10838427.log
D21590PRE	10838434	00:15:41	28.13 GB	1	32	00:32:18	COMPLETED	Duke_short/0.2_deduplication/logs/D21590PRE.10838434.log
D21593D-3	10838441	00:19:31	31.73 GB	1	32	00:39:47	COMPLETED	Duke_short/0.2_deduplication/logs/D21593D-3.10838441.log
D21593D7	10838448	00:17:13	29.25 GB	1	32	00:35:27	COMPLETED	Duke_short/0.2_deduplication/logs/D21593D7.10838448.log
D21593PRE	10838455	00:18:19	30.59 GB	1	32	00:37:41	COMPLETED	Duke_short/0.2_deduplication/logs/D21593PRE.10838455.log
D21630D15	10838462	00:16:04	30.77 GB	1	32	00:33:09	COMPLETED	Duke_short/0.2_deduplication/logs/D21630D15.10838462.log
D21630D28	10838469	00:22:09	11.80 GB	1	32	00:45:31	COMPLETED	Duke_short/0.2_deduplication/logs/D21630D28.10838469.log
D21630D35	10838476	00:14:47	26.79 GB	1	32	00:30:22	COMPLETED	Duke_short/0.2_deduplication/logs/D21630D35.10838476.log
D21630D57	11080933	00:13:20	28.50 GB	1	32	00:26:40	COMPLETED	Duke_short/0.2_deduplication/logs/D21630D57.11080933.log
D21630D8	10838483	00:07:50	15.92 GB	1	32	00:15:56	COMPLETED	Duke_short/0.2_deduplication/logs/D21630D8.10838483.log
D21630D96	10838490	00:13:09	23.60 GB	1	32	00:27:02	COMPLETED	Duke_short/0.2_deduplication/logs/D21630D96.10838490.log
D21630PRE	10838497	00:16:56	29.09 GB	1	32	00:35:06	COMPLETED	Duke_short/0.2_deduplication/logs/D21630PRE.10838497.log
D21685D0	10838504	00:18:38	32.64 GB	1	32	00:37:55	COMPLETED	Duke_short/0.2_deduplication/logs/D21685D0.10838504.log
D21685D15	10838511	00:19:20	34.13 GB	1	32	00:40:12	COMPLETED	Duke_short/0.2_deduplication/logs/D21685D15.10838511.log
D21685D22	10838518	00:14:40	25.95 GB	1	32	00:30:15	COMPLETED	Duke_short/0.2_deduplication/logs/D21685D22.10838518.log
D21685D30	10850863	00:19:53	8.90 GB	1	32	00:40:33	COMPLETED	Duke_short/0.2_deduplication/logs/D21685D30.10850863.log
