SampleID	JobID	WallTime	MemUsed	Nodes	Cores	CPU_Util	State	Log
D20726D97	10744714	00:38:01	7.63 GB	1	8	01:02:54	COMPLETED	Duke_short/0.3_sequence_trim/logs/D20726D97.10744714.log
D20726PRE	10744721	01:03:08	10.85 GB	1	8	01:42:01	COMPLETED	Duke_short/0.3_sequence_trim/logs/D20726PRE.10744721.log
D20784D113	10744728	01:03:10	6.57 GB	1	8	01:40:08	COMPLETED	Duke_short/0.3_sequence_trim/logs/D20784D113.10744728.log
D20784D12	11080913	00:48:13	4.85 GB	1	8	01:17:14	COMPLETED	Duke_short/0.3_sequence_trim/logs/D20784D12.11080913.log
D20784D171	10752228	01:15:22	6.12 GB	1	8	02:02:56	COMPLETED	Duke_short/0.3_sequence_trim/logs/D20784D171.10752228.log
D20784D24	10752235	00:43:47	7.53 GB	1	8	01:13:46	COMPLETED	Duke_short/0.3_sequence_trim/logs/D20784D24.10752235.log
D20784D61	10752242	00:53:17	6.77 GB	1	8	01:26:23	COMPLETED	Duke_short/0.3_sequence_trim/logs/D20784D61.10752242.log
D20784D7	10752249	01:04:07	12.12 GB	1	8	01:42:34	COMPLETED	Duke_short/0.3_sequence_trim/logs/D20784D7.10752249.log
D20784D89	10752256	00:50:14	7.80 GB	1	8	01:22:03	COMPLETED	Duke_short/0.3_sequence_trim/logs/D20784D89.10752256.log
D20784PRE	10752263	00:54:26	5.06 GB	1	8	01:28:24	COMPLETED	Duke_short/0.3_sequence_trim/logs/D20784PRE.10752263.log
D20923D15	10752270	00:59:13	3.49 GB	1	8	01:36:03	COMPLETED	Duke_short/0.3_sequence_trim/logs/D20923D15.10752270.log
D20923D22	10752277	00:47:27	9.03 GB	1	8	01:16:14	COMPLETED	Duke_short/0.3_sequence_trim/logs/D20923D22.10752277.log
D20923D8	10752284	00:58:36	8.12 GB	1	8	01:35:06	COMPLETED	Duke_short/0.3_sequence_trim/logs/D20923D8.10752284.log
D20923D98	10752291	00:46:24	9.35 GB	1	8	01:17:01	COMPLETED	Duke_short/0.3_sequence_trim/logs/D20923D98.10752291.log
D20923PRE	10752298	01:04:13	8.58 GB	1	8	01:43:46	COMPLETED	Duke_short/0.3_sequence_trim/logs/D20923PRE.10752298.log
D21044D10	10752312	00:29:39	4.40 GB	1	8	00:48:46	COMPLETED	Duke_short/0.3_sequence_trim/logs/D21044D10.10752312.log
D21044D102	10752305	00:52:15	4.80 GB	1	8	01:25:19	COMPLETED	Duke_short/0.3_sequence_trim/logs/D21044D102.10752305.log
D21044D20	10752319	01:00:31	9.82 GB	1	8	01:32:08	COMPLETED	Duke_short/0.3_sequence_trim/logs/D21044D20.10752319.log
D21044D27	10752326	01:07:19	8.05 GB	1	8	01:48:10	COMPLETED	Duke_short/0.3_sequence_trim/logs/D21044D27.10752326.log
D21044D60	10752333	00:42:53	5.36 GB	1	8	01:13:32	COMPLETED	Duke_short/0.3_sequence_trim/logs/D21044D60.10752333.log
D21044PRE	10752340	00:37:07	4.63 GB	1	8	01:01:56	COMPLETED	Duke_short/0.3_sequence_trim/logs/D21044PRE.10752340.log
D21276D13	10752347	00:57:20	11.26 GB	1	8	01:35:11	COMPLETED	Duke_short/0.3_sequence_trim/logs/D21276D13.10752347.log
D21276D183	10752354	00:45:37	6.36 GB	1	8	01:13:32	COMPLETED	Duke_short/0.3_sequence_trim/logs/D21276D183.10752354.log
D21276D-2	11080920	00:41:04	8.64 GB	1	8	01:07:31	COMPLETED	Duke_short/0.3_sequence_trim/logs/D21276D-2.11080920.log
D21276D30	10752361	01:14:31	9.13 GB	1	8	01:59:22	COMPLETED	Duke_short/0.3_sequence_trim/logs/D21276D30.10752361.log
D21276D5	10826218	00:56:48	9.41 GB	1	8	01:32:44	COMPLETED	Duke_short/0.3_sequence_trim/logs/D21276D5.10826218.log
D21276D57	11080927	00:38:48	7.85 GB	1	8	01:01:55	COMPLETED	Duke_short/0.3_sequence_trim/logs/D21276D57.11080927.log
D21276D89	10826225	00:50:57	9.76 GB	1	8	01:22:32	COMPLETED	Duke_short/0.3_sequence_trim/logs/D21276D89.10826225.log
D21276PRE	10826232	00:59:03	8.00 GB	1	8	01:37:39	COMPLETED	Duke_short/0.3_sequence_trim/logs/D21276PRE.10826232.log
D21281D2	10826239	00:50:36	9.78 GB	1	8	01:22:08	COMPLETED	Duke_short/0.3_sequence_trim/logs/D21281D2.10826239.log
D21281D49	10826246	00:47:45	9.82 GB	1	8	01:19:47	FAILED	Duke_short/0.3_sequence_trim/logs/D21281D49.10826246.log
D21281D49	10838393	00:03:06	4.36 GB	1	8	00:05:55	COMPLETED	Duke_short/0.3_sequence_trim/logs/D21281D49.10838393.log
D21281PRE	10826253	00:54:03	11.21 GB	1	8	01:29:27	COMPLETED	Duke_short/0.3_sequence_trim/logs/D21281PRE.10826253.log
D21309D0	10826260	01:00:15	10.13 GB	1	8	01:38:16	COMPLETED	Duke_short/0.3_sequence_trim/logs/D21309D0.10826260.log
D21309D10	10826267	00:50:52	4.66 GB	1	8	01:23:03	COMPLETED	Duke_short/0.3_sequence_trim/logs/D21309D10.10826267.log
D21309D15	10826274	00:29:14	5.63 GB	1	8	00:46:20	COMPLETED	Duke_short/0.3_sequence_trim/logs/D21309D15.10826274.log
D21309D181	10826281	00:52:08	6.58 GB	1	8	01:24:57	COMPLETED	Duke_short/0.3_sequence_trim/logs/D21309D181.10826281.log
D21309D22	10826288	00:14:33	3.75 GB	1	8	00:23:32	COMPLETED	Duke_short/0.3_sequence_trim/logs/D21309D22.10826288.log
D21309D29	10826295	01:07:08	12.92 GB	1	8	01:48:35	COMPLETED	Duke_short/0.3_sequence_trim/logs/D21309D29.10826295.log
D21309D365	10826302	00:57:03	6.93 GB	1	8	01:30:19	COMPLETED	Duke_short/0.3_sequence_trim/logs/D21309D365.10826302.log
D21309D58	10826309	00:57:46	10.86 GB	1	8	01:33:45	COMPLETED	Duke_short/0.3_sequence_trim/logs/D21309D58.10826309.log
D21309PRE	10826316	00:51:17	9.53 GB	1	8	01:21:05	COMPLETED	Duke_short/0.3_sequence_trim/logs/D21309PRE.10826316.log
D21376D20	10826323	00:40:16	6.31 GB	1	8	01:04:02	COMPLETED	Duke_short/0.3_sequence_trim/logs/D21376D20.10826323.log
D21376D358	10826330	00:54:45	8.55 GB	1	8	01:26:10	COMPLETED	Duke_short/0.3_sequence_trim/logs/D21376D358.10826330.log
D21376D50	10826337	00:54:18	10.50 GB	1	8	01:28:13	COMPLETED	Duke_short/0.3_sequence_trim/logs/D21376D50.10826337.log
D21376D6	10826344	00:46:16	7.20 GB	1	8	01:14:02	COMPLETED	Duke_short/0.3_sequence_trim/logs/D21376D6.10826344.log
D21376D95	10838400	01:01:46	11.73 GB	1	8	01:38:55	COMPLETED	Duke_short/0.3_sequence_trim/logs/D21376D95.10838400.log
D21376PRE	10838407	00:39:34	5.08 GB	1	8	01:05:50	COMPLETED	Duke_short/0.3_sequence_trim/logs/D21376PRE.10838407.log
D21590D19	10838414	00:57:08	6.85 GB	1	8	01:31:32	COMPLETED	Duke_short/0.3_sequence_trim/logs/D21590D19.10838414.log
D21590D6	10838421	00:51:26	5.57 GB	1	8	01:24:57	COMPLETED	Duke_short/0.3_sequence_trim/logs/D21590D6.10838421.log
D21590D97	10838428	00:53:46	3.48 GB	1	8	01:28:03	COMPLETED	Duke_short/0.3_sequence_trim/logs/D21590D97.10838428.log
D21590PRE	10838435	00:46:45	3.07 GB	1	8	01:17:10	COMPLETED	Duke_short/0.3_sequence_trim/logs/D21590PRE.10838435.log
D21593D-3	10838442	01:03:15	7.59 GB	1	8	01:40:06	COMPLETED	Duke_short/0.3_sequence_trim/logs/D21593D-3.10838442.log
D21593D7	10838449	00:43:21	9.42 GB	1	8	01:09:19	COMPLETED	Duke_short/0.3_sequence_trim/logs/D21593D7.10838449.log
D21593PRE	10838456	00:59:13	11.11 GB	1	8	01:34:10	COMPLETED	Duke_short/0.3_sequence_trim/logs/D21593PRE.10838456.log
D21630D15	10838463	00:40:33	9.52 GB	1	8	01:04:09	COMPLETED	Duke_short/0.3_sequence_trim/logs/D21630D15.10838463.log
D21630D28	10838470	00:56:14	9.93 GB	1	8	01:31:16	COMPLETED	Duke_short/0.3_sequence_trim/logs/D21630D28.10838470.log
D21630D35	10838477	00:43:16	8.94 GB	1	8	01:11:31	COMPLETED	Duke_short/0.3_sequence_trim/logs/D21630D35.10838477.log
D21630D57	11080934	00:38:42	7.24 GB	1	8	01:02:39	COMPLETED	Duke_short/0.3_sequence_trim/logs/D21630D57.11080934.log
