SampleID	JobID	WallTime	MemUsed	Nodes	Cores	CPU_Util	State	Log
D21309D22	13112165	00:09:03	12.52 GB	1	16	00:57:17	COMPLETED	Duke_short/3.1_binning/logs/D21309D22.13112165.log
D21309D29	13112169	00:57:03	47.17 GB	1	16	04:22:23	COMPLETED	Duke_short/3.1_binning/logs/D21309D29.13112169.log
D21309D365	13112173	00:48:56	41.61 GB	1	16	05:32:08	COMPLETED	Duke_short/3.1_binning/logs/D21309D365.13112173.log
D21309D58	13112177	00:46:14	58.66 GB	1	16	05:13:06	COMPLETED	Duke_short/3.1_binning/logs/D21309D58.13112177.log
D21309PRE	13112181	00:48:07	54.25 GB	1	16	04:06:53	COMPLETED	Duke_short/3.1_binning/logs/D21309PRE.13112181.log
D21376D20	13112185	00:58:56	21.47 GB	1	16	06:18:12	COMPLETED	Duke_short/3.1_binning/logs/D21376D20.13112185.log
D21376D358	13112189	00:51:02	34.38 GB	1	16	04:52:31	COMPLETED	Duke_short/3.1_binning/logs/D21376D358.13112189.log
D21376D50	13112193	01:04:00	40.03 GB	1	16	05:20:51	COMPLETED	Duke_short/3.1_binning/logs/D21376D50.13112193.log
D21376D6	13112197	01:32:46	38.88 GB	1	16	11:20:15	COMPLETED	Duke_short/3.1_binning/logs/D21376D6.13112197.log
D21376D95	13112201	01:12:32	31.01 GB	1	16	06:44:58	COMPLETED	Duke_short/3.1_binning/logs/D21376D95.13112201.log
D21376PRE	13112205	00:59:23	33.70 GB	1	16	05:46:39	COMPLETED	Duke_short/3.1_binning/logs/D21376PRE.13112205.log
D21590D19	13112209	00:52:43	44.67 GB	1	16	07:11:32	COMPLETED	Duke_short/3.1_binning/logs/D21590D19.13112209.log
D21590D6	13112213	00:37:40	40.04 GB	1	16	03:26:06	COMPLETED	Duke_short/3.1_binning/logs/D21590D6.13112213.log
D21590D97	13112217	00:59:23	54.44 GB	1	16	07:37:32	COMPLETED	Duke_short/3.1_binning/logs/D21590D97.13112217.log
D21590PRE	13112221	00:28:18	30.11 GB	1	16	02:31:56	COMPLETED	Duke_short/3.1_binning/logs/D21590PRE.13112221.log
D21593D-3	13112225	00:54:52	59.15 GB	1	16	04:02:34	COMPLETED	Duke_short/3.1_binning/logs/D21593D-3.13112225.log
D21593D7	13112229	00:36:55	35.30 GB	1	16	02:15:24	COMPLETED	Duke_short/3.1_binning/logs/D21593D7.13112229.log
D21593PRE	13112233	00:46:39	44.75 GB	1	16	04:06:51	COMPLETED	Duke_short/3.1_binning/logs/D21593PRE.13112233.log
D21630D15	13112237	00:24:02	53.81 GB	1	16	01:45:50	COMPLETED	Duke_short/3.1_binning/logs/D21630D15.13112237.log
D21630D28	13112241	00:26:57	40.60 GB	1	16	01:23:26	COMPLETED	Duke_short/3.1_binning/logs/D21630D28.13112241.log
D21630D35	13112245	00:24:56	50.59 GB	1	16	01:19:30	COMPLETED	Duke_short/3.1_binning/logs/D21630D35.13112245.log
D21630D57	13112369	00:10:30	35.23 GB	1	16	00:37:15	COMPLETED	Duke_short/3.1_binning/logs/D21630D57.13112369.log
D21630D8	13112249	00:37:05	25.36 GB	1	16	04:41:27	COMPLETED	Duke_short/3.1_binning/logs/D21630D8.13112249.log
D21630D96	13112253	00:29:48	46.96 GB	1	16	02:55:33	COMPLETED	Duke_short/3.1_binning/logs/D21630D96.13112253.log
D21630PRE	13112257	00:43:09	50.94 GB	1	16	03:39:09	COMPLETED	Duke_short/3.1_binning/logs/D21630PRE.13112257.log
D21685D0	13112261	00:25:09	35.46 GB	1	16	02:06:18	COMPLETED	Duke_short/3.1_binning/logs/D21685D0.13112261.log
D21685D15	13112265	00:30:14	62.46 GB	1	16	02:52:27	COMPLETED	Duke_short/3.1_binning/logs/D21685D15.13112265.log
D21685D22	13112269	00:22:33	35.67 GB	1	16	01:21:29	COMPLETED	Duke_short/3.1_binning/logs/D21685D22.13112269.log
D21685D30	13112273	00:40:09	39.38 GB	1	16	04:08:00	COMPLETED	Duke_short/3.1_binning/logs/D21685D30.13112273.log
D21685D58	13112277	00:37:18	41.32 GB	1	16	02:42:44	COMPLETED	Duke_short/3.1_binning/logs/D21685D58.13112277.log
D21685D7	13112281	00:23:51	51.37 GB	1	16	01:25:03	COMPLETED	Duke_short/3.1_binning/logs/D21685D7.13112281.log
D21685NPE	13112285	00:39:38	34.80 GB	1	16	04:24:18	COMPLETED	Duke_short/3.1_binning/logs/D21685NPE.13112285.log
D21685PRE	13112289	00:53:02	49.00 GB	1	16	06:44:14	COMPLETED	Duke_short/3.1_binning/logs/D21685PRE.13112289.log
D21752D14	13112293	00:21:40	34.46 GB	1	16	02:33:29	COMPLETED	Duke_short/3.1_binning/logs/D21752D14.13112293.log
D21752PRE	13112297	00:41:44	48.52 GB	1	16	03:58:34	COMPLETED	Duke_short/3.1_binning/logs/D21752PRE.13112297.log
D21754D12	13112301	00:25:02	36.11 GB	1	16	02:02:52	COMPLETED	Duke_short/3.1_binning/logs/D21754D12.13112301.log
D21754D20	13112305	00:19:32	49.65 GB	1	16	02:12:25	COMPLETED	Duke_short/3.1_binning/logs/D21754D20.13112305.log
D21754D26	13112309	00:23:05	54.18 GB	1	16	02:21:52	COMPLETED	Duke_short/3.1_binning/logs/D21754D26.13112309.log
D21754D54	13112313	00:32:38	42.28 GB	1	16	02:31:39	COMPLETED	Duke_short/3.1_binning/logs/D21754D54.13112313.log
D21754D8	13112317	00:21:29	47.29 GB	1	16	02:48:56	COMPLETED	Duke_short/3.1_binning/logs/D21754D8.13112317.log
D21754PRE	13112321	00:46:12	32.71 GB	1	16	05:30:53	COMPLETED	Duke_short/3.1_binning/logs/D21754PRE.13112321.log
