SampleID	JobID	WallTime	MemUsed	Nodes	Cores	CPU_Util	State	Log
D21685NPE	13112286	01:37:25	36.27 GB	1	48	08:02:26	COMPLETED	Duke_short/3.2_refine_bins/logs/D21685NPE.13112286.log
D21685PRE	13112290	01:28:58	36.67 GB	1	48	07:44:55	COMPLETED	Duke_short/3.2_refine_bins/logs/D21685PRE.13112290.log
D21752D14	13112294	00:54:02	35.28 GB	1	48	03:19:19	COMPLETED	Duke_short/3.2_refine_bins/logs/D21752D14.13112294.log
D21752PRE	13112298	01:24:59	37.14 GB	1	48	06:43:01	COMPLETED	Duke_short/3.2_refine_bins/logs/D21752PRE.13112298.log
D21754D12	13112302	01:20:25	35.65 GB	1	48	05:32:32	COMPLETED	Duke_short/3.2_refine_bins/logs/D21754D12.13112302.log
D21754D20	13112306	01:13:58	35.45 GB	1	48	04:40:42	COMPLETED	Duke_short/3.2_refine_bins/logs/D21754D20.13112306.log
D21754D26	13112310	01:19:23	35.56 GB	1	48	04:59:23	COMPLETED	Duke_short/3.2_refine_bins/logs/D21754D26.13112310.log
D21754D54	13112314	01:15:22	36.29 GB	1	48	06:09:18	COMPLETED	Duke_short/3.2_refine_bins/logs/D21754D54.13112314.log
D21754D8	13112318	00:54:52	35.42 GB	1	48	03:26:24	COMPLETED	Duke_short/3.2_refine_bins/logs/D21754D8.13112318.log
D21754PRE	13112322	01:46:25	36.38 GB	1	48	08:52:15	COMPLETED	Duke_short/3.2_refine_bins/logs/D21754PRE.13112322.log
