SampleID	Actinomycetota	Bacteroidota	Campylobacterota	Candidatus_Melainabacteria	Candidatus_Saccharibacteria	Chloroflexota	Cyanobacteriota	Firmicutes	Fusobacteriota	Lentisphaerota	Pseudomonadota	Synergistota	Thermodesulfobacteriota	Unclassified	UNCLASSIFIED	Verrucomicrobiota
BMT149pre	0.396799661876357	0.0287283008497741	0	0	0.412922687863475	0	0.0018055124142599	65.771859142589	0	0	0.0023851418609042	0	0	0	33.37593	0.0095672170733478
BMT151D114	1.76059936426011	15.2805116060642	0	0	0.0018324689727263	0	0	67.2119545662155	0	0	1.13255350308614	0	0	0.0355884763650532	12.32206	2.25490129380744
BMT151D15	0.354540340118308	0.0898361793316209	0	0	0.0601871191984877	0	0	94.0697908530043	0	0	0	0	0	0	5.42565	0
BMT151D1	1.82481670299094	0.357682904334961	0	0	0.0224654475048901	0	0	86.30823319393	0	0	0.142860387171981	0	0	0	11.34393	0
BMT151D43	2.8597816308963	17.6144748965511	0	0	0	0	0	51.779647150372	0	0	8.94850491508466	0	0	0.0355128740430007	18.75343	0.0086446346332081
BMT151pre	5.21794006709631	39.8254699982669	0	0	0.00557429560813	0	0	33.6840153042151	0	0	0.0203852670181464	0	0	0	15.02598	6.22063348441239
BMT152PRE	10.5795575994824	0.758112165003172	0	0	0.0089790141809837	0	0	74.005197048175	0	0	0	0	0	0	14.64815	0
BMT153D142	3.33806685118774	10.5296622008235	0	0	0	0	0	62.9898913121906	0.000549178087896	0	0.372721753823193	0	0.0022817962806948	0.108350516271096	22.65097	0.0075028555670304
BMT153D183	2.39147705921585	50.2791085784028	0	0	0	0	0	32.8579597144329	0	0	0.279055181982104	0	0	0.058116099359028	14.11837	0.0159052779685118
BMT153D1	5.06161984069158	0.298550242550322	0	0	0.0094800239722324	0	0	72.9625030795316	0	0	0.0022955760527802	0	0	0.0085946994194537	21.65269	0.0042542586916712
BMT153D73	0.0219556699111787	11.0655522142838	0	0	0.0016234826342772	0	0	58.9290110135403	0	0	0.244822586861687	0	0	0.0110200033357004	29.71937	0.0066485479308498
BMT153D99	0.53253894223963	0.590479023671661	0	0	0	0	0	73.5460341821257	0	0	0.0071387921258663	0	0	0.075551593734169	25.24825	0
BMT153pre	6.13963328081382	1.73570860280757	0	0	0.0345319135399308	0	0	73.073546838229	0	0	0	0.0065613065839418	0	0.0067800168034065	18.99622	0.0070230281583673
BMT164D183	1.51512373207283	37.8905934779061	0.128534233822972	0	0	0	0	39.4781329058403	0	0	0.0213910863113508	5.68271656912296	0.574538810041808	0.013609406727804	14.67457	0.020802340816543
BMT164D26	8.92935268825186	7.58934323680726	0	0	0	0	0	79.5834440204274	0	0	1.17179082125295	0	0	0	2.71881	0.0072571766205746
