Sample	FastQC_mqc-generalstats-fastqc-percent_duplicates	FastQC_mqc-generalstats-fastqc-percent_gc	FastQC_mqc-generalstats-fastqc-avg_sequence_length	FastQC_mqc-generalstats-fastqc-median_sequence_length	FastQC_mqc-generalstats-fastqc-percent_fails	FastQC_mqc-generalstats-fastqc-total_sequences
BMT110D4_2	35.31827545283426	45.0	151.0	151	27.27272727272727	22173822.0
BMT111D-8_1	21.350434088944098	46.0	151.0	151	27.27272727272727	22704096.0
BMT111D-8_2	21.673448362000343	45.0	151.0	151	27.27272727272727	22704096.0
BMT111D21_1	22.239501642099825	48.0	151.0	151	27.27272727272727	18983112.0
BMT111D21_2	21.13516831816669	47.0	151.0	151	27.27272727272727	18983112.0
BMT111D3_1	27.109624728558074	45.0	151.0	151	27.27272727272727	29822719.0
BMT111D3_2	26.43300685023047	44.0	151.0	151	27.27272727272727	29822719.0
BMT111D6_1	26.256312427533047	46.0	151.0	151	18.181818181818183	20731898.0
BMT111D6_2	26.36878246945402	45.0	151.0	151	27.27272727272727	20731898.0
BMT112D-6_1	27.331844161774583	44.0	151.0	151	27.27272727272727	32097141.0
BMT112D-6_2	25.651922984959285	43.0	151.0	151	27.27272727272727	32097141.0
BMT112D15_1	30.117283066656356	49.0	151.0	151	18.181818181818183	39391205.0
BMT112D15_2	28.880864514875228	48.0	151.0	151	27.27272727272727	39391205.0
BMT112D19_1	17.515540013585337	46.0	151.0	151	27.27272727272727	19175730.0
BMT112D19_2	16.272826496750923	46.0	151.0	151	27.27272727272727	19175730.0
BMT112D7_1	36.38943368159788	49.0	151.0	151	18.181818181818183	17791162.0
BMT112D7_2	35.151085467510654	48.0	151.0	151	27.27272727272727	17791162.0
BMT113D-12_1	27.18122744570107	52.0	151.0	151	27.27272727272727	16963410.0
BMT113D-12_2	23.106884984404402	51.0	151.0	151	27.27272727272727	16963410.0
BMT114D-36_1	41.58058412396058	45.0	151.0	151	27.27272727272727	18313078.0
BMT114D-36_2	37.87897004563372	44.0	151.0	151	27.27272727272727	18313078.0
BMT114D25_1	59.26378650953858	43.0	151.0	151	18.181818181818183	20372045.0
BMT114D25_2	53.16177372480998	43.0	151.0	151	18.181818181818183	20372045.0
BMT114D28_1	62.558090482963195	46.0	151.0	151	18.181818181818183	17966886.0
BMT114D28_2	58.51767392257739	46.0	151.0	151	18.181818181818183	17966886.0
BMT115D18_1	27.799072661337703	45.0	151.0	151	18.181818181818183	24909095.0
BMT115D18_2	26.379852926263695	45.0	151.0	151	18.181818181818183	24909095.0
BMT115D4_1	49.472665968598086	43.0	151.0	151	9.090909090909092	36691307.0
BMT115D4_2	48.58661897260528	44.0	151.0	151	18.181818181818183	36691307.0
BMT115pre_1	25.327734174875474	44.0	151.0	151	27.27272727272727	23553176.0
BMT115pre_2	24.052587857976064	44.0	151.0	151	27.27272727272727	23553176.0
BMT116D-3_1	20.51384656444148	44.0	151.0	151	27.27272727272727	16446751.0
BMT116D-3_2	19.038480093448968	44.0	151.0	151	27.27272727272727	16446751.0
BMT116D1_1	19.39321401719684	48.0	151.0	151	27.27272727272727	17099295.0
BMT116D1_2	16.805342178011486	47.0	151.0	151	27.27272727272727	17099295.0
BMT118D-9_1	22.315592144387637	46.0	151.0	151	27.27272727272727	23010079.0
BMT118D-9_2	22.622123087456373	45.0	151.0	151	27.27272727272727	23010079.0
BMT118D10_1	35.60018349788842	53.0	151.0	151	27.27272727272727	16200348.0
BMT118D10_2	34.4681518641422	53.0	151.0	151	27.27272727272727	16200348.0
BMT118D4_1	16.5957204096257	45.0	151.0	151	27.27272727272727	17068984.0
BMT118D4_2	16.253285782511014	45.0	151.0	151	27.27272727272727	17068984.0
BMT119D-7_1	14.788765243659967	51.0	151.0	151	18.181818181818183	15772799.0
BMT119D-7_2	11.940534149255626	51.0	151.0	151	18.181818181818183	15772799.0
BMT119D1_1	13.98746063100026	48.0	151.0	151	27.27272727272727	26921469.0
BMT119D1_2	13.387397151672857	47.0	151.0	151	27.27272727272727	26921469.0
BMT119D9_1	37.18981282008463	45.0	151.0	151	27.27272727272727	17564892.0
BMT119D9_2	36.48830919612794	44.0	151.0	151	27.27272727272727	17564892.0
BMT120D-5_1	12.293671297557992	44.0	151.0	151	27.27272727272727	7118245.0
BMT120D-5_2	11.763376015361075	44.0	151.0	151	27.27272727272727	7118245.0
BMT120D0_1	24.39126273406778	45.0	151.0	151	27.27272727272727	30435459.0
BMT120D0_2	23.949959192238623	44.0	151.0	151	27.27272727272727	30435459.0
BMT120D23_1	35.47592641949912	47.0	151.0	151	18.181818181818183	16785006.0
BMT120D23_2	32.69372172442651	46.0	151.0	151	18.181818181818183	16785006.0
BMT120D6_1	35.60962298379293	43.0	151.0	151	27.27272727272727	24621196.0
BMT120D6_2	35.52193275561302	43.0	151.0	151	27.27272727272727	24621196.0
BMT121D-6_1	22.831740061868402	45.0	151.0	151	27.27272727272727	22381924.0
BMT121D-6_2	22.610644001851128	44.0	151.0	151	27.27272727272727	22381924.0
BMT121D0_1	29.049561333022496	44.0	151.0	151	27.27272727272727	16253914.0
BMT121D0_2	28.88012667243555	44.0	151.0	151	27.27272727272727	16253914.0
BMT121D15_1	42.07286510987897	47.0	151.0	151	18.181818181818183	34738895.0
BMT121D15_2	39.9845089366402	47.0	151.0	151	18.181818181818183	34738895.0
BMT121D22_1	26.548814729529397	46.0	151.0	151	27.27272727272727	19598371.0
BMT121D22_2	26.43667639063888	46.0	151.0	151	27.27272727272727	19598371.0
BMT121D26_1	35.98799276137298	47.0	151.0	151	18.181818181818183	16450068.0
BMT121D26_2	33.95679963786688	47.0	151.0	151	18.181818181818183	16450068.0
BMT123D-8_1	7.922454762055182	49.0	151.0	151	18.181818181818183	6467690.0
BMT123D-8_2	7.674495394951819	48.0	151.0	151	27.27272727272727	6467690.0
BMT123D0_1	38.37925053735759	48.0	151.0	151	18.181818181818183	27700648.0
BMT123D0_2	36.037310879764874	48.0	151.0	151	18.181818181818183	27700648.0
BMT124D-13_1	18.09271937853522	47.0	151.0	151	27.27272727272727	30501607.0
BMT124D-13_2	17.681217934352418	47.0	151.0	151	27.27272727272727	30501607.0
BMT124D0_1	19.049844402813875	49.0	151.0	151	18.181818181818183	19039780.0
BMT124D0_2	19.030228009596286	48.0	151.0	151	27.27272727272727	19039780.0
BMT124D17_1	20.304264925227955	47.0	151.0	151	18.181818181818183	15015939.0
BMT124D17_2	19.048617198761875	46.0	151.0	151	18.181818181818183	15015939.0
BMT124D7_1	28.167564875988035	44.0	151.0	151	27.27272727272727	18644077.0
BMT124D7_2	27.11224937155835	44.0	151.0	151	27.27272727272727	18644077.0
BMT125D-14_1	16.354726900608966	46.0	151.0	151	27.27272727272727	14724551.0
BMT125D-14_2	13.692836343638831	46.0	151.0	151	27.27272727272727	14724551.0
BMT125D0_1	18.232961155277877	48.0	151.0	151	18.181818181818183	20250311.0
BMT125D0_2	17.677113450002665	47.0	151.0	151	18.181818181818183	20250311.0
BMT125D21_1	33.984662799472176	45.0	151.0	151	18.181818181818183	38519267.0
BMT125D21_2	32.396580700787	45.0	151.0	151	18.181818181818183	38519267.0
BMT125D7_1	13.090307934037881	48.0	151.0	151	18.181818181818183	12068504.0
BMT125D7_2	11.92113739631138	47.0	151.0	151	18.181818181818183	12068504.0
BMT126D-12_1	53.31314081385636	44.0	151.0	151	27.27272727272727	93417363.0
BMT126D-12_2	49.7084724410224	44.0	151.0	151	18.181818181818183	93417363.0
