SampleID	Acidaminococcaceae	Acidilutibacteraceae	Actinomycetaceae	Acutalibacteraceae	Aerococcaceae	Akkermansiaceae	Anaerotignaceae	Anaerovoracaceae	Atopobiaceae	Bacillaceae	Bacteroidaceae	Barnesiellaceae	Beduinellaceae	Bianqueaceae	Bifidobacteriaceae	Burkholderiaceae	Butyricicoccaceae	Campylobacteraceae	Candidatus_Nanogingivalaceae	Candidatus_Nanoperiomorbaceae	Candidatus_Nanosynbacteraceae	Candidatus_Nanosyncoccaceae	Carnobacteriaceae	Cellulosilyticaceae	Christensenellaceae	Clostridiaceae	Coprobacillaceae	Coriobacteriaceae	Corynebacteriaceae	Desulfovibrionaceae	Dethiosulfovibrionaceae	Eggerthellaceae	Enterobacteriaceae	Enterococcaceae	Erysipelotrichaceae	Eubacteriaceae	Eubacteriales_Family_XIII_Incertae_Sedis	Eubacteriales_incertae_sedis	Feifaniaceae	FGB10055	FGB1011	FGB1012	FGB10197	FGB10318	FGB1126	FGB11479	FGB11739	FGB11916	FGB1192	FGB1201	FGB12107	FGB1211	FGB1217	FGB1218	FGB1258	FGB1260	FGB1262	FGB1292	FGB1296	FGB1298	FGB1306	FGB1320	FGB1347	FGB1354	FGB1359	FGB1374	FGB1380	FGB14224	FGB1473	FGB14936	FGB15212	FGB1539	FGB1670	FGB1765	FGB1780	FGB1781	FGB2106	FGB2164	FGB2378	FGB2403	FGB2404	FGB2834	FGB28369	FGB2838	FGB28386	FGB2839	FGB2840	FGB2844	FGB2845	FGB2846	FGB2875	FGB2880	FGB2881	FGB2889	FGB2890	FGB2893	FGB28941	FGB2906	FGB2915	FGB2917	FGB2918	FGB2919	FGB2920	FGB2930	FGB2932	FGB2937	FGB2949	FGB2952	FGB2959	FGB2960	FGB2979	FGB2982	FGB2984	FGB2992	FGB2997	FGB2999	FGB3002	FGB3004	FGB3009	FGB3012	FGB3023	FGB30287	FGB30328	FGB3034	FGB3038	FGB3043	FGB3047	FGB3048	FGB3054	FGB3057	FGB3062	FGB3070	FGB31223	FGB31455	FGB3230	FGB32310	FGB36777	FGB38642	FGB39998	FGB40326	FGB41334	FGB41726	FGB42704	FGB4355	FGB4405	FGB45503	FGB4605	FGB4616	FGB48199	FGB49155	FGB49665	FGB49681	FGB52309	FGB529	FGB628	FGB629	FGB658	FGB667	FGB67123	FGB72728	FGB72924	FGB72939	FGB73062	FGB73144	FGB73178	FGB73497	FGB73902	FGB77202	FGB77220	FGB77385	FGB77988	FGB78183	FGB78699	FGB78785	FGB79291	FGB79315	FGB79330	FGB79760	FGB8179	FGB81848	FGB82250	FGB82363	FGB8271	FGB8301	FGB84092	FGB84123	FGB84435	FGB84486	FGB88346	FGB88349	FGB88367	FGB88381	FGB88483	FGB88649	FGB89158	FGB90573	FGB9115	FGB9119	FGB91940	FGB92029	FGB92040	FGB92044	FGB9272	FGB9345	FGB93743	FGB93792	FGB93799	FGB93803	FGB93863	FGB94449	FGB94475	FGB94479	FGB94545	FGB94585	FGB94588	FGB94700	FGB94728	FGB94730	FGB94733	FGB94768	FGB94810	FGB94833	FGB9491	FGB95106	FGB9512	FGB95121	FGB95179	FGB9644	FGB9718	FGB9989	Fusobacteriaceae	Gemellaceae	Hafniaceae	Lachnospiraceae	Lactobacillaceae	Lawsonellaceae	Leptotrichiaceae	Listeriaceae	Lysobacteraceae	Maliibacteriaceae	Micrococcaceae	Monoglobaceae	Morganellaceae	Muribaculaceae	Neisseriaceae	Odoribacteraceae	Oscillospiraceae	Oxalobacteraceae	Paenibacillaceae	Pasteurellaceae	Peptoniphilaceae	Peptostreptococcaceae	Porphyromonadaceae	Prevotellaceae	Promicromonosporaceae	Propionibacteriaceae	Pseudomonadaceae	Puniceicoccaceae	Rikenellaceae	Selenomonadaceae	Sirenicapillariaceae	Staphylococcaceae	Streptococcaceae	Succinivibrionaceae	Sutterellaceae	Synergistaceae	Tannerellaceae	Tropherymataceae	Turicibacteraceae	Unclassified	UNCLASSIFIED	Veillonellaceae	Victivallaceae	Yeguiaceae
BMT152PRE	0	0	0.148273226570389	0.238848605361833	0.0165241173520765	0	0	0.0478738503242754	0.0044553663521611	0	0.310655113255955	0	0	0	0	0	3.58284857301166	0	0	0	0	0	0.0526706240597439	0	0	0.0016558258090407	3.47504919173236	7.78535154672619	0	0	0	2.64147745983368	0	0	2.48654678928879	0.067043874896984	2.15435740533073	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0082193827531248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.177361135628177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0227206613591052	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.690180630909589	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02896841647363	0	49.384262193581	0.0278076313703849	0	0	0	0	0	0	0	0	0	0	0.0097301104242599	0.909108115455438	0	0	0	0.0174459172870064	0	0	0.278212876657173	0	0	0	0	0.0147914748817916	0	0	0	5.48895159957043	0	0	0	0.144731124968575	0	0	4.51597469788277	14.64815	0.619756822917862	0	0
BMT153D142	10.9077983864992	0	0.0013613428657704	0.0884254070539097	0	0.0075028555670304	0.633287419273251	0.164699282050289	0	0	10.2383812369645	0.102688567533914	0	0	0.0207604787029997	0	0.93552100527959	0	0	0	0	0	0	0	0	1.59961654179354	0.461464291885606	1.55055405430728	0	0.0022817962806948	0	1.76067268469737	0.372721753823193	0	1.09137155870237	0.400737571208538	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0034575014829511	0	0	0	0	0	0	0.0235682483636514	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0449707239863043	1.13339528478039	0	0	0	0	0	0	0	0	0.0104111789620855	0.0030320818373978	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0018254370245558	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0080597685575729	0	0	0	0	0	0	6.96141238178085e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0005801176984817	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000549178087896	0	0	33.4571744339531	1.41184404514898	0	0	0	0	0	0.0012685240340134	0	0	0	0	0	4.15007693100924	0	0	0	0	0	0	0.006342620170067	0	0	0	0	0.144658149293406	0	0	0	5.71884668104885	0	0	0	0.0375916268616166	0	0	0.810687411468966	22.65097	0.0407784067519429	0	0
BMT153D183	1.42341073206217	0	0	0.103839479436975	0	0.0159052779685118	0.488443185302994	0.0410685957048725	0	0	45.6645425728915	1.08855825474452	0	0	2.17757168213069	0	0.112925755943824	0	0	0	0	0	0	0	0	1.34226976756621	4.43668797242067	0.116799017479353	0	0	0	0.0798870926906574	0.279055181982104	0	1.62962970321762	0.0595417344253201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0195294827755918	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0023102158604372	0.116481255446505	0	0	0	0	0	0	0	0	0	0.0378394463980904	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0116970780740352	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0006097595765466	0	0	0	0	0	0	0	0	0	0	18.7291346846407	0	0	0	0	0	0	0.0003091738697982	0	0	0	0	0	3.65082811253478	0	0	0	0	0	0	0	0	0.0169186812084062	0	0	0.426187591353889	0	0	0	0.263201432991892	0	0	0	3.09982015941288	0	0	0.369617361343852	14.11837	0.0770358225580732	0	0
BMT153D1	0.100362898416775	0	3.62429934662058	0	0	0.0042542586916712	0.0049985580944498	0	0.742912655470247	0	0.163933902144622	0.0035726371333371	0	0	0.0051630874361166	0	17.1752728197158	0	0.0094800239722324	0	0	0	0.166934603947403	0	0	5.447394138517	0.167906110536292	0.296552386258654	0.0230027689111359	0	0	0.240510558594704	0.0022955760527802	0	0.770577089061943	0.0945103546917687	0	0.14238839311682	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.559485943703382	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0029693628805587	0	0	0	0	0	0	0.004528474261116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0264970587389175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0720403474584111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0082734754666756	0.0327021653389242	0	0	0	0	0	0	0	0.0447598156639372	0	34.8816463543321	0.0643309725917361	0	0	0	0	0	0.128826474525139	0	0	0	0	0	2.33322193309974	0	0	0	0.0053746251611169	5.48431138889481e-05	0	0.0016296239555573	0	0	0	0	0.0463189270444944	0	0	0	3.47084047922875	0	0	0	0.0830873175417564	0.0003525628750003	0	6.24631728272897	21.65269	1.14771751381513	0	0
BMT153D73	6.61619775524133	0	0	0.0573489969510941	0	0.0066485479308498	1.75688933282211	0.712744016764493	0.0048845040295355	0	7.66293642667578	2.47405400143492	0	0	0.0017851280913698	0	0.0092559594343861	0	0	0	0	0	0.118971056420113	0	0	4.66904469135794	0.0361664140086189	0.0021084190055549	0	0	0	0.0091153981673491	0.244822586861687	0	0.198395200359367	0.003085319811462	0.0022841205893511	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0051515704369058	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0190741639369203	0.0002038138372036	0	0	0	0	0	0	0	0	0	0.0203673275936606	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0121936899154593	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0017499877746105	0	0	0	0	0	0	0	0.0001335332036851	0.0955957177118606	0	0	0	0	0	0	0	0.0026214676302399	0	25.9756237555499	1.50382985571206	0	0	0	0	0	0.0040622206173691	0	0	0	0	0	0.169938571847728	0	0	0	0.0002389541539628	0.0155601322609954	0	0	0	0	0	0	0.0009487885524997	0	0	0.0357587863342116	7.65046161422624	0	0	0	0.927620025683948	0	0	9.18092080197846	29.71937	0.0718478916459602	0	0
BMT153D99	1.03641058835078	0	0.0069145368758391	0.0985826079119641	0	0	0.916239675036196	0.135046511566389	0	0.0040365945004898	0.493182145859853	0.067822262783231	0	0	0.0193158522023442	0	0.135652000741463	0	0	0	0	0	0.0003812339250462	0	0	2.25561163099874	2.3862776900146	0.413175347825144	0	0	0	0.0931332053363028	0.0071387921258663	0.0158996972269296	2.58353260793854	0.228030213402674	0	0.002010822075244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.146864763242824	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0028704672003483	0.0048065375255833	1.3381385520874	0	0	0	0	0	0	0.0160492007269477	0	0	0.0290111541785208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0003289077000399	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0007774182000943	0	0	0	0	0	0	0	0.0011287514251369	0	0	0	0	0	0	0	0	0	0	48.0100215849516	0.0205492560774938	0	0	0.0035955591754363	0	0	0	0	0	0	0	0	2.26658518790008	0	0	0	0.0004036594500489	0.147231046817868	0	0	0	0	0	0	0.0009792479251188	0	0	0.0064735015507856	0.084013491835196	0	0	0	0.0285028422784591	0	0	11.7390596724747	25.24825	0.0059726648257248	0	0
BMT153pre	1.6865393053205	0	0.0633449598597839	0.246980540425168	0	0.0070230281583673	0.214992145733827	0.646029486406311	0	0	1.51588053111002	0.037115934281014	0.0123287760750116	0.0047630225572318	0.264679867444813	0	0.439696645287587	0	0.0061076853880149	0	0	0	0.0142809672931968	0	0.0936160743094019	0.145255987238574	0.559679451610237	0.723987529077738	0	0	0	5.08762092443149	0	0	0.416869778678269	0.0770589006580722	1.46511545905871	0.898412979290107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.350122659849034	0	0	0	0	0.193445138927302	0	0	0.0317696844718763	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000923443148851	0	0	0.0016605775922321	0	0.0011421533683157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000526524602415	0.0067314145324143	0.197892246723085	0.000210609840966	0	0	0.012450281752492	0.0570023634953068	0	0.0005508257379111	0	1.76694366229853	1.04059082269918	0	0	0	0	0	0	0	0.827072945852113	0	0	0	0	0	0	0	0.0764999745416623	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.831754964624358	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.10746719966884	0	0	0	0	0	0	0	0	0	0	0.522126096890294	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0026974260400649	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0022438048441381	0.0211176867460942	0	0	0	0	0	0	0	0	0	41.3752591024402	0.103603840998291	0	0	0	0	0.016549073272831	0	2.3673842185142	0	0	0	0	11.1520097893709	0	0	0	0.0025678199840858	0.0069906266443725	0	0	0	0	0	0	0.121513777858903	0	0	0.0079950735782105	1.47833527676858	0	0	0.0065613065839418	0.0611983595576301	0	0	0.623494233422945	18.99622	0	0	0
BMT164D183	0.0104438331252865	0.0015358578125421	0.0190275717887165	2.57748511355163	0	0.020802340816543	0.0234218316412677	0.010802199948213	0.0020051476997078	0	30.4104795758519	0.0018942246354686	0.0012116211632276	0.0106656792537649	0.0797707482747585	0	0.0435586340723758	0.128534233822972	0	0	0	0	0	0	0	0.12283449482976	0.9456276551822	0.0134387558597437	0	0.574538810041808	0.0020563429601258	1.38978066948258	0.0213910863113508	0	0.747083902737515	0.0749498612520567	0.0577567862949877	0.0011092306423915	0	0	0	0	0	0.0019795500694987	0	0	0	0	0	0	0.0111093715107215	0	0	0	0	0	0.0034812777084288	0.0096247089585974	0.0110667087937064	0	0	0	0	0.0219798318061587	0	0	0	0	0	0.007209999175545	0	0	0	0.0134387558597437	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.291693528775366	0	0	0	0	0	0	0	0	0.0926719539001125	0.0006996685590469	0	0	0.0510416746368173	0.0056912064498089	0	0	0	2.77958693659537	0.531645714354867	0	0	0	0	0.0119796909378287	0	0.0226795003652056	0	0.0026280233681276	0	0	0.771239533111442	0	0	0	0	0	0.0053243070834794	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0216641277002472	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0015443903559451	0	0	0	0	0	0	0	0.312581195025939	0	0.0197784356081816	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.492651991003102	0	0	0.0303502568845134	0	0	0	0	0	0	0	0	0	0	0	0.0221078199572038	0	0	0	0	0	0	0	0	0	0	0.0080291233422342	0	23.7704031043676	0.0233962340110586	0	0	0	0	0	0	0	0	0	0	0.302205622247876	4.64865763411194	0	0	0	0	0.0988324502370871	0	0.0035324729688469	0	0	0	0	2.73053334457146	0	0	0	0.333238482604631	0	0	5.68066022616283	4.44194823763057	0	0	0.438726316696067	14.67457	0.0056400111893908	0	0
BMT164D26	7.7824950354688e-05	0	0.0297972278670511	0.0006031433652488	0	0.0072571766205746	0	0	0	0	4.7903786254197	0	0	0	7.72674318665846	0	0	0	0	0	0	0	0.0816578291596563	0	0	0.0789436840160366	0.06329114087595	0.001566227125888	0	0	0	1.15760722405081	1.17179082125295	17.799898898392	0.377207806250378	0.0503332866418944	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0046403126648982	0	4.56187484305954	38.7931889846879	0	0	0	0	0	0.013638822549659	0	0	0	0	0	0.653311273871223	0	0	0	0	0.565310711257659	0	0.0134539882925666	0	0	0	0	0.0007101526719865	0	0	1.19715202694978	14.9505134472934	0	0	0	2.78480047042301	0	0.0003015716826244	0	2.71881	0.405137235308917	0	0
BMT164D7	0.0046492694497101	0	0	0.0023975644417132	0	0.0090706335342384	0.0145677109424251	0.318711978884934	0.0114590817613444	0	5.51481756181246	0.001859707779884	0	0	0.0163180241470218	0	0	0.0174940158313603	0	0	0	0	0.421570228298816	0	0	0	67.5803585915079	0	0	0	0	0	0.0060896313576595	0.0599573434720463	4.3103650554701	0	3.49560337494491	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0052965206868266	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.304837100252662	0	0	0	0	0	0	0	0	0	0.073750176172853	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0012398051865893	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0027075157383606	0.194302998139455	0	5.55132800131459	0.500069952282059	0	0	0	0	0	0	0	0	0	0	0.0782535861888468	0.360692147151434	0	0	0	0.0715805170963216	0.0003919972281128	0	0	0	0	0	0	0.0389080039438488	0	0	0	0.440459024965089	0	0	0	0.764148457025595	0	0	0.968096410219547	8.83785	0.0207940855191938	0	0
BMT164D9	0.0034566073574152	0	0	0	0	0	0.0014293538532014	0	0.0071000583557719	0	19.6973649200465	0.002746601521838	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0010463243892716	5.10003731222532	0.0034846339035564	0	0	0	0	0	0	10.8869118485511	0.0005231621946358	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0001961858229884	0	0	0.0005792152869182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.135835326964374	44.1932482267491	0	0	0	0	0	0.0358366103325542	0	0	0	0	0	0.346875219407648	0	0	0	0	0	0	0	0	0	0	0	1.04610017690253	0	0	0.0719628283085675	1.65605124275562	0	0	0	9.01349605610635	0	0	0.0165076356771697	6.57818	1.20102158178906	0	0
BMT165D1	0.637805993898888	0	0.0177083096323432	1.14250493080756	0	0.0111837705612381	0.0016392096923692	0.0062257668611658	0	0	4.93846238255744	0	0	0.0014454115021383	0.436425449475264	0	0.0040939867686265	0	0	0	0	0	0	0	0.100976932034862	0.121035044723754	0.0139938443195853	0.0473917324360338	0	1.44943281458565	0	0.0462047185208699	0.244290693710569	0.133575402616608	0.314316439780647	0.0003714465312757	0.0010255154233048	0	0	0	0	0	0	0	0	0	0.0030684713453216	0	0	0	0.0970121440597224	0	0	0	0	0	0.0074289306255156	0.0134124497488928	0	0	0	0	0	0	0	0.013210576634069	0	0	0	0	0	0	0	2.20778935773272	0	0	0	0	0	0	0	0.0059027698774477	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0012354634627216	0	0	0	0.0188387990753564	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.197254257956625	0.0106589004626963	0	0	8.88241705224693e-05	0.0609576057521928	0	0	0	0.0092457886589297	0.0887757209749116	0	0.230224175069648	0	0	0	0	0.237580431373827	0.0339550579133621	0	0.0047722804344344	0.0130975276897677	0	0	0	0	0.0229327858439829	0	0	0.0268087496485998	0	0	0	0	0	0	0	0	0	0	0.0059269946512265	0	0.0029150477780555	0	0	0	0.004182810939149	0	0.0066133632416274	0	0	0	0	0	0	0	0	0.0009689909511542	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0105458515183949	0	0	0	0	0	0.0036014163684564	0	0	0.0093265379048592	0	0	0	0	0	0	0	0	0	0	0.0002099480394167	0.0459624707830814	0	0.0014211867283595	0	0.010537776593802	0	0	0	0	0	0	0	0	0.97620993374031	0.0190568220393661	0	0	0	0	0	0.0169250419468268	0.0031330707420652	0	0	0	0.001332362557837	4.88698473827737	0	0	0	0	0.0040616870702547	0	0.0001291987934872	0	0	0	0	57.846466505322	0	0	0	0.599773099066085	0	1.59589579685261	0	0.0041666610899631	0	0.0764453111214742	1.60642549852182	19.25075	0.035642717153289	0	0
BMT165D22	0.272508793976503	0	0.0589670321580508	3.80094309761452	0	2.03247820680067	0.0234990829535271	0	0	0	2.78274797530929	0.0031063549656662	0	0	4.55617229163028	0	0.141325722890413	0	0	0	0	0	0.0080120682832026	0	0.0322273137648372	0.352924893851373	0.495897790556434	0.001226428329384	0	0	0	0.97176093438906	0	0	1.93747029541561	0.155022331240469	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.10456432319499	0	0	0	0	0	0	0.0039926060941992	0	0	0	0	0	0	0	0.0016829819410526	0	0	0	0	0	0	0	0.0134011913072115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0217355327280624	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.458415634241608	0.0025513290063829	0	0	0	0.0023006721215453	0.285238582913614	0.0244121901768642	0	0	0.0230156732470546	0.0074212341975139	0	0.0008772990969316	0	0	2.27572280947238	0	0	0	0	0	0	0	0	0	0.0057919644460693	0.0056218758456438	0	0	0	0	0	0	0	0.0128551173795295	0	0	0	0	0	0	0	0	0	0	0	0	0.0105992054159909	0	0	0	0	0	0.0152721659118923	0	0	0	0	0	0	0	0	0.109492298516035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0097845705402686	0	0	0	0	0	0	0	0	0.0024439046271668	0	0	0	0	0	0	0	0	0	0	0	0.0284853645554756	0	0.0054428352136169	0.0084328137684657	0	0	0	0	0.0020410632051063	0	0	0.0050041856651511	0	53.6692467124705	0.0420835005579166	0	0	0	0	0	0.0028198899544232	1.42717763804422	0	0	0	0.0036255727985441	7.64464109815705	0	0	0	0	0	0	0	0	0	0	0	2.24840120902508	0	0	0.0653050705318022	1.32432774697638	0	0	0	0.0047445767487121	0	0.0594862499909288	0.955557757190628	10.47968	0	0	0
BMT165D29	0.318792268530835	0	0.146127397619532	3.09186599201292	0	0.0018534944934007	0.0479097581374769	0	0.0005358443796087	0.0052793847892599	3.54921356217603	0	0	0	4.63661749508401	0	0.207740716940446	0	0	0	0	0	0.0033731842913075	0	0.0100141408648191	1.17039832140869	0.666028210851394	0.0044712260528008	0	0	0	0.523599017884571	0.0059821315166156	0.0092762568010956	4.86958681953653	0.30022218626046	0	0.0024069075411933	0	0	0	0	0	0	0	0	0	0	0	0	0.653563240774922	0	0	0	0	0.0065179758962244	0	0.0013352187819758	0	0	0	0	0	0	0	0.034065647608569	0	0	0	0	0	0	0	0.0855330610532844	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0141866995584938	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.391500201809878	0.0021872991888947	0	0	0	0.0031096542685491	1.02745085273045	0.0226020916185787	0	0	0.0390990710432544	0.0945282191634377	0	0.0140812875493904	0	0.0267570816440694	2.80920368960226	0	0	0	0	0	0	0	0	0	0.0118061450195762	0.0153110943222629	0	0	0	0.000491922709149	0	0	0.000808158736459	0.100914430048283	0	0	0	0	0	0	0	0	0	0	0.0003777263659537	0	0.0924024103131866	0	0	0	0	0	0.0432101393982855	0	0	0	0	0	0	0	0	0.394205776710197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0348211003404764	0	0	0	0	0	0.0709949881311127	0	0	0.0095046494874862	0	0	0	0	0	0.0026792218980437	0	0	0	0	0.0026616532298598	0.0277321427282755	0	0.0266516696349661	0.0259752759098862	0	0	0	0	0.0003601576977698	0	0	0.0002723143568503	0	41.2855445047446	0.0111209669604044	0	0	0.0037069889868014	0	0	0.0280923004260453	1.19011036711102	0	0	0	0.0078092730077405	6.5755747748653	0	0	0	0	0.005253031786984	0	0.0071592322849365	0.0008432960728268	0	0.0001317650113791	0	1.92496383557282	0	0	0.0082397053782459	8.05913460665189	0	0	0	0.0035137336367786	0	0.0324581144697428	3.03551448881308	12.15666	0.0060172688529834	0	0
