Sample	FastQC_mqc-generalstats-fastqc-percent_duplicates	FastQC_mqc-generalstats-fastqc-percent_gc	FastQC_mqc-generalstats-fastqc-avg_sequence_length	FastQC_mqc-generalstats-fastqc-median_sequence_length	FastQC_mqc-generalstats-fastqc-percent_fails	FastQC_mqc-generalstats-fastqc-total_sequences
BMT131D267_deduped_R1	34.829748630500035	42.0	151.0	151	18.181818181818183	31891814.0
BMT131D267_deduped_R2	34.24732289145136	42.0	151.0	151	18.181818181818183	31891814.0
BMT131D7_deduped_R1	18.375574748943436	48.0	151.0	151	18.181818181818183	20791516.0
BMT131D7_deduped_R2	17.97666964167641	47.0	151.0	151	18.181818181818183	20791516.0
BMT132D3_deduped_R1	20.838123140589587	43.0	151.0	151	18.181818181818183	17405767.0
BMT132D3_deduped_R2	20.432357490599713	43.0	151.0	151	18.181818181818183	17405767.0
BMT132PRE_deduped_R1	33.800894145474885	43.0	151.0	151	9.090909090909092	33918611.0
BMT132PRE_deduped_R2	33.64839548879014	44.0	151.0	151	18.181818181818183	33918611.0
BMT133D-6_deduped_R1	30.73896880069887	44.0	151.0	151	18.181818181818183	15132412.0
BMT133D-6_deduped_R2	29.05093917231396	43.0	151.0	151	18.181818181818183	15132412.0
BMT133D15_deduped_R1	35.001161699180585	46.0	151.0	151	18.181818181818183	22751596.0
BMT133D15_deduped_R2	33.84544696947049	46.0	151.0	151	18.181818181818183	22751596.0
BMT133D1_deduped_R1	41.02358567042127	46.0	151.0	151	18.181818181818183	25334003.0
BMT133D1_deduped_R2	40.15820920817329	46.0	151.0	151	18.181818181818183	25334003.0
BMT133D26_deduped_R1	30.19481666888231	45.0	151.0	151	18.181818181818183	19893424.0
BMT133D26_deduped_R2	28.95535344714449	44.0	151.0	151	18.181818181818183	19893424.0
BMT134D15_deduped_R1	28.497854123984354	51.0	151.0	151	18.181818181818183	31926688.0
BMT134D15_deduped_R2	25.1862467161652	50.0	151.0	151	18.181818181818183	31926688.0
BMT134D186_deduped_R1	29.09575086326774	45.0	151.0	151	18.181818181818183	27510876.0
BMT134D186_deduped_R2	28.752614370452577	45.0	151.0	151	27.27272727272727	27510876.0
BMT134D2_deduped_R1	31.4395571170069	47.0	151.0	151	18.181818181818183	22857845.0
BMT134D2_deduped_R2	30.160655820332423	47.0	151.0	151	18.181818181818183	22857845.0
BMT134D8_deduped_R1	43.75143730899943	51.0	151.0	151	18.181818181818183	28721140.0
BMT134D8_deduped_R2	42.17306533433343	50.0	151.0	151	18.181818181818183	28721140.0
BMT134pre_deduped_R1	23.62780534988893	47.0	151.0	151	18.181818181818183	30019288.0
BMT134pre_deduped_R2	22.62613311138196	47.0	151.0	151	18.181818181818183	30019288.0
BMT138D5_deduped_R1	18.58685415653835	47.0	151.0	151	18.181818181818183	22586514.0
BMT138D5_deduped_R2	16.947297627842545	47.0	151.0	151	18.181818181818183	22586514.0
BMT138pre_deduped_R1	31.42245129060008	45.0	151.0	151	18.181818181818183	42345085.0
BMT138pre_deduped_R2	30.707245333115196	44.0	151.0	151	18.181818181818183	42345085.0
BMT140D13_deduped_R1	53.45656072885741	42.0	151.0	151	27.27272727272727	10977650.0
BMT140D13_deduped_R2	52.43614227978739	41.0	151.0	151	27.27272727272727	10977650.0
BMT140D14_deduped_R1	46.903353937239615	46.0	151.0	151	18.181818181818183	35455334.0
BMT140D14_deduped_R2	46.13669689158725	45.0	151.0	151	18.181818181818183	35455334.0
BMT140D62_deduped_R1	45.78282489826915	51.0	151.0	151	27.27272727272727	23640586.0
BMT140D62_deduped_R2	41.77628362885555	51.0	151.0	151	18.181818181818183	23640586.0
BMT140D75_deduped_R1	44.33813736337473	49.0	151.0	151	18.181818181818183	36621997.0
BMT140D75_deduped_R2	41.48933231666274	49.0	151.0	151	18.181818181818183	36621997.0
BMT140D87_deduped_R1	52.32866758670756	47.0	151.0	151	27.27272727272727	45723050.0
BMT140D87_deduped_R2	51.10826236516902	47.0	151.0	151	27.27272727272727	45723050.0
BMT140pre_deduped_R1	33.032302302956396	45.0	151.0	151	18.181818181818183	41312465.0
BMT140pre_deduped_R2	32.45743400080721	44.0	151.0	151	18.181818181818183	41312465.0
BMT141D14_deduped_R1	37.77195726960192	46.0	151.0	151	18.181818181818183	38395706.0
BMT141D14_deduped_R2	37.089089259897776	46.0	151.0	151	18.181818181818183	38395706.0
BMT141D163_deduped_R1	29.49799571898245	46.0	151.0	151	18.181818181818183	38821132.0
BMT141D163_deduped_R2	29.18687239694367	47.0	151.0	151	18.181818181818183	38821132.0
BMT141pre_deduped_R1	21.800578432915046	48.0	151.0	151	18.181818181818183	23764272.0
BMT141pre_deduped_R2	21.066704219495563	47.0	151.0	151	18.181818181818183	23764272.0
BMT142D1_deduped_R1	53.85115626004237	48.0	151.0	151	27.27272727272727	21249668.0
BMT142D1_deduped_R2	52.813449772747155	48.0	151.0	151	27.27272727272727	21249668.0
BMT142D8_deduped_R1	37.145954447796704	44.0	151.0	151	18.181818181818183	21463093.0
BMT142D8_deduped_R2	35.62441652646426	43.0	151.0	151	18.181818181818183	21463093.0
