Sample	FastQC_mqc-generalstats-fastqc-percent_duplicates	FastQC_mqc-generalstats-fastqc-percent_gc	FastQC_mqc-generalstats-fastqc-avg_sequence_length	FastQC_mqc-generalstats-fastqc-median_sequence_length	FastQC_mqc-generalstats-fastqc-percent_fails	FastQC_mqc-generalstats-fastqc-total_sequences
D20622PRE_1	35.90054327756185	45.0	128.0488081950323	147	9.090909090909092	24919975.0
D20622PRE_2	33.36205701543629	45.0	128.0514632940041	147	9.090909090909092	24919975.0
D20653D103_1	29.306885826417243	42.0	130.02979796089608	147	9.090909090909092	26345494.0
D20653D103_2	27.556515780257158	42.0	130.02999810897452	147	9.090909090909092	26345494.0
D20653D12_1	35.0360169584967	44.0	138.69726687938245	151	18.181818181818183	10838563.0
D20653D12_2	34.682952265680655	44.0	138.69694192855638	151	18.181818181818183	10838563.0
D20653D22_1	13.152154232847707	44.0	128.4318884412894	151	18.181818181818183	1957355.0
D20653D22_2	12.119471778687142	44.0	128.31392159317036	151	18.181818181818183	1957355.0
D20653D29_1	57.65876422728912	45.0	130.3668406286986	147	27.27272727272727	15341087.0
D20653D29_2	54.03600955503246	45.0	130.3556304712958	147	27.27272727272727	15341087.0
D20653D7_1	58.735293408804566	40.0	139.46512432954734	150	18.181818181818183	24482153.0
D20653D7_2	56.47330243166787	40.0	139.41424743158822	150	18.181818181818183	24482153.0
D20653PRE_1	54.3213615271006	42.0	135.36444687878148	147	18.181818181818183	29923730.0
D20653PRE_2	52.7745963600076	42.0	135.34043834107578	147	18.181818181818183	29923730.0
D20726D0_1	51.73272431375649	42.0	140.42712040589802	150	18.181818181818183	25235699.0
D20726D0_2	48.76771803192222	42.0	140.39766709057673	150	9.090909090909092	25235699.0
D20726D174_1	66.96396411567808	50.0	130.59533389117644	147	18.181818181818183	27532234.0
D20726D174_2	62.087122150853695	50.0	130.59682341796164	147	18.181818181818183	27532234.0
D20726D28_1	38.00268560771204	42.0	132.61595147092333	147	9.090909090909092	23422329.0
D20726D28_2	36.17817681708021	42.0	132.6133368291428	147	9.090909090909092	23422329.0
D20726D366_1	36.44099088493695	44.0	139.58450057220054	150	9.090909090909092	28264566.0
D20726D366_2	34.64876625969387	44.0	139.55225263320867	150	9.090909090909092	28264566.0
D20726D62_1	55.981047057389574	39.0	130.0297789327292	147	27.27272727272727	43623961.0
D20726D62_2	53.73340452563774	39.0	130.04908935252348	147	18.181818181818183	43623961.0
D20726D97_1	44.146918007403066	45.0	114.95649048672671	137	18.181818181818183	22369062.0
D20726D97_2	42.778195113406014	45.0	115.00645176807146	137	18.181818181818183	22369062.0
D20726PRE_1	37.70620722035608	43.0	135.0089531656464	147	9.090909090909092	31883583.0
D20726PRE_2	35.903668753719415	43.0	134.94655214879708	147	9.090909090909092	31883583.0
D20784D113_1	31.4790352201247	44.0	139.26458990110277	150	9.090909090909092	30175770.0
D20784D113_2	28.832169794602564	44.0	139.2129173505763	150	9.090909090909092	30175770.0
D20784D12_1	54.40504169360206	42.0	130.74637003507547	151	18.181818181818183	23587418.0
D20784D12_2	54.51355214495586	42.0	130.7707289538855	151	27.27272727272727	23587418.0
D20784D171_1	30.18742963776249	45.0	126.92300793757717	147	9.090909090909092	40104303.0
D20784D171_2	28.18811035899452	46.0	126.90045978357983	147	9.090909090909092	40104303.0
D20784D24_1	40.7314095745991	43.0	115.16656472352713	132	9.090909090909092	27588909.0
D20784D24_2	40.52898108993733	43.0	115.10526530788151	132	9.090909090909092	27588909.0
D20784D61_1	46.860987019786016	43.0	134.86259424271876	147	9.090909090909092	27035643.0
D20784D61_2	45.305749633199056	43.0	134.82582899914755	147	9.090909090909092	27035643.0
D20784D7_1	63.07032763757785	41.0	143.06858350590522	150	18.181818181818183	30301863.0
D20784D7_2	58.583105459047694	41.0	142.98132758371986	150	18.181818181818183	30301863.0
D20784D89_1	32.711942282815116	48.0	133.51867704745337	147	9.090909090909092	26515781.0
D20784D89_2	30.24080166383162	48.0	133.49202820011223	147	9.090909090909092	26515781.0
D20784PRE_1	35.784754660138816	45.0	136.60992321787066	147	9.090909090909092	27320029.0
D20784PRE_2	34.362652964792986	45.0	136.56594961886753	147	9.090909090909092	27320029.0
D20923D15_1	38.985161547798356	43.0	133.74848313778128	147	9.090909090909092	29872522.0
D20923D15_2	36.7769079027384	43.0	133.7112201976117	147	9.090909090909092	29872522.0
D20923D22_1	37.8559197251757	42.0	140.58511657934793	150	9.090909090909092	22840838.0
