Sample	FastQC_mqc-generalstats-fastqc-percent_duplicates	FastQC_mqc-generalstats-fastqc-percent_gc	FastQC_mqc-generalstats-fastqc-avg_sequence_length	FastQC_mqc-generalstats-fastqc-median_sequence_length	FastQC_mqc-generalstats-fastqc-percent_fails	FastQC_mqc-generalstats-fastqc-total_sequences
D20117D196_trimmed_2	25.74864429833326	44.0	136.93197426056867	147	9.090909090909092	31594482.0
D20117D20_trimmed_1	65.83569439821427	41.0	135.9669150516325	150	18.181818181818183	29328533.0
D20117D20_trimmed_2	61.74716339137045	41.0	135.8651501934993	147	18.181818181818183	29328533.0
D20117D267_trimmed_1	25.725455464254736	46.0	135.23783173034747	147	9.090909090909092	34241516.0
D20117D267_trimmed_2	24.46516373292738	46.0	135.16729034427098	147	9.090909090909092	34241516.0
D20117D29_trimmed_1	60.02669926666671	49.0	135.87603836320037	147	27.27272727272727	41188743.0
D20117D29_trimmed_2	58.68577883377425	49.0	135.82447000142733	147	27.27272727272727	41188743.0
D20117D357_trimmed_1	29.085367235749686	49.0	139.87983212425578	150	9.090909090909092	32370132.0
D20117D357_trimmed_2	26.714447488061367	49.0	139.78889128410103	150	9.090909090909092	32370132.0
D20117D44_trimmed_1	46.243892223576665	43.0	134.2694365525423	147	9.090909090909092	28137140.0
D20117D44_trimmed_2	43.20313192025296	43.0	134.2524186537793	147	9.090909090909092	28137140.0
D20117D4_trimmed_1	44.116428463175716	42.0	121.5097196301148	147	9.090909090909092	23349191.0
D20117D4_trimmed_2	42.530074607239385	42.0	121.55805171151326	147	9.090909090909092	23349191.0
D20117D537_trimmed_1	22.217350077619585	46.0	136.1982884462774	147	9.090909090909092	23401661.0
D20117D537_trimmed_2	20.502074319975222	46.0	136.15861027984295	147	9.090909090909092	23401661.0
D20117D743_trimmed_1	23.305418474273694	45.0	130.80840976889246	147	9.090909090909092	35058181.0
D20117D743_trimmed_2	22.474353608829162	45.0	130.75386843373306	147	9.090909090909092	35058181.0
D20117D76_trimmed_1	21.10842731373495	46.0	132.12330364342316	147	9.090909090909092	25884888.0
D20117D76_trimmed_2	19.702637820971333	46.0	132.07848656714296	147	9.090909090909092	25884888.0
D20117PRE_trimmed_1	39.60372255498814	48.0	133.83891193196348	147	9.090909090909092	40457323.0
D20117PRE_trimmed_2	37.538139094995316	48.0	133.79374018394643	147	9.090909090909092	40457323.0
D20215D0_trimmed_1	53.477252507394866	41.0	129.53288356786882	147	18.181818181818183	20947362.0
D20215D0_trimmed_2	53.09097663929534	41.0	129.51513426845824	147	18.181818181818183	20947362.0
D20215D16_trimmed_1	37.82826378293544	44.0	133.51287659603528	147	9.090909090909092	31422629.0
D20215D16_trimmed_2	35.943465064597206	44.0	133.4572690273624	147	9.090909090909092	31422629.0
D20215D177_trimmed_1	45.66029217864097	45.0	137.94443522712268	150	9.090909090909092	44650232.0
D20215D177_trimmed_2	43.881099041294455	45.0	137.89061293119371	150	9.090909090909092	44650232.0
D20215D22_trimmed_1	34.04421278102829	45.0	100.9115422449593	102	18.181818181818183	26059038.0
D20215D22_trimmed_2	33.490118161303414	45.0	100.8940885308199	102	18.181818181818183	26059038.0
D20215D28_trimmed_1	49.386427234572196	42.0	124.20723223202151	147	9.090909090909092	23633119.0
D20215D28_trimmed_2	47.3067350069115	42.0	124.34649015223086	147	9.090909090909092	23633119.0
D20215D37_trimmed_1	42.343364819089594	41.0	137.8295689398657	150	9.090909090909092	24079355.0
D20215D37_trimmed_2	40.157798799726365	41.0	137.76507315083813	150	9.090909090909092	24079355.0
D20215D70_trimmed_1	28.650523797821705	45.0	138.20680779160693	150	9.090909090909092	23265342.0
D20215D70_trimmed_2	27.69248020427176	45.0	138.1834632819926	150	9.090909090909092	23265342.0
D20215D91_trimmed_1	32.8161427347666	43.0	135.48759693482916	147	9.090909090909092	27324415.0
D20215D91_trimmed_2	30.723230436698813	44.0	135.44634448715553	147	9.090909090909092	27324415.0
D20215PRE_trimmed_1	25.065280886346358	45.0	138.34333326305267	150	9.090909090909092	32109359.0
D20215PRE_trimmed_2	23.140994337140725	45.0	138.2861995469919	147	9.090909090909092	32109359.0
D20231D14_trimmed_1	51.698803111082086	41.0	142.23397415300906	150	18.181818181818183	25147376.0
D20231D14_trimmed_2	47.783799711230635	42.0	142.1074671568119	150	9.090909090909092	25147376.0
D20231D188_trimmed_1	29.01856573965705	47.0	128.55860702385547	147	9.090909090909092	26279043.0
D20231D188_trimmed_2	27.69261882019329	47.0	128.52388585840055	147	9.090909090909092	26279043.0
D20231D1_trimmed_1	42.267150115714394	40.0	137.1099580485685	150	9.090909090909092	25422732.0
D20231D1_trimmed_2	41.45610436189679	40.0	137.05454028308208	150	9.090909090909092	25422732.0
D20231D21_trimmed_1	42.07873827947445	43.0	138.64181886255787	150	9.090909090909092	23535896.0
D20231D21_trimmed_2	40.16338230265004	43.0	138.5709219228365	150	9.090909090909092	23535896.0
D20231D29_trimmed_1	50.23691049480052	40.0	137.4612473183665	150	18.181818181818183	27048812.0
D20231D29_trimmed_2	47.92502755581959	40.0	137.36659580465124	150	9.090909090909092	27048812.0
D20231D69_trimmed_1	40.683034506254465	49.0	139.58845339613015	150	9.090909090909092	27409462.0
D20231D69_trimmed_2	38.93577965679342	49.0	139.52717951924777	147	9.090909090909092	27409462.0
D20231D90_trimmed_1	30.17566890766119	49.0	129.77214121473594	147	18.181818181818183	27704984.0
D20231D90_trimmed_2	28.539325513863503	49.0	129.63484725347612	147	18.181818181818183	27704984.0
D20231PRE_trimmed_1	21.0572715014938	47.0	138.21871858107298	150	9.090909090909092	26336633.0
D20231PRE_trimmed_2	19.918863138681004	47.0	138.15478614901153	147	9.090909090909092	26336633.0
D20236D0_trimmed_1	23.73978483748428	42.0	111.1419570640398	122	9.090909090909092	12879507.0
D20236D0_trimmed_2	23.01055025828937	42.0	111.15985402236281	122	9.090909090909092	12879507.0
D20236D14_trimmed_1	73.62076146195147	39.0	139.8084406960085	150	18.181818181818183	23201499.0
D20236D14_trimmed_2	71.0468724568147	39.0	139.73484872679992	150	18.181818181818183	23201499.0
D20236D169_trimmed_1	29.614895104889385	47.0	139.0897251507179	147	9.090909090909092	6683845.0
D20236D169_trimmed_2	29.198382803469286	47.0	139.05731850454342	147	9.090909090909092	6683845.0
D20236D27_trimmed_1	79.52547193588283	34.0	146.12866345868332	150	18.181818181818183	25719377.0
D20236D27_trimmed_2	75.36970475517262	34.0	145.98925673821725	150	18.181818181818183	25719377.0
D20236D34_trimmed_1	54.31008889606766	34.0	124.61467025291134	147	18.181818181818183	31769909.0
D20236D34_trimmed_2	52.152350197431716	34.0	124.79014211214769	147	18.181818181818183	31769909.0
D20236D43_trimmed_1	45.94832363881729	38.0	135.4217428739473	150	9.090909090909092	28432957.0
D20236D43_trimmed_2	43.72437652435861	38.0	135.34777072254568	147	9.090909090909092	28432957.0
D20236D56_trimmed_1	44.34610063307631	38.0	131.60201741409514	147	9.090909090909092	31674112.0
D20236D56_trimmed_2	42.265526944326524	38.0	131.603953222114	147	9.090909090909092	31674112.0
D20236D68_trimmed_1	43.58476288093185	44.0	135.54897265653196	147	9.090909090909092	27305717.0
D20236D68_trimmed_2	41.76408703796071	44.0	135.467799325687	147	9.090909090909092	27305717.0
D20236D8_trimmed_1	38.43889553148499	44.0	127.27926366421586	147	9.090909090909092	34756806.0
D20236D8_trimmed_2	37.25856413967373	44.0	127.22790063045494	147	9.090909090909092	34756806.0
D20236D99_trimmed_1	39.775748212881155	42.0	138.1575548437099	150	9.090909090909092	20191331.0
D20236D99_trimmed_2	38.22216401964844	42.0	138.10416559463067	150	9.090909090909092	20191331.0
D20236PRE_trimmed_1	28.733838809930617	47.0	140.37582410805916	150	9.090909090909092	30292144.0
D20236PRE_trimmed_2	27.16845335582326	47.0	140.30074649057525	150	9.090909090909092	30292144.0
D20248D14_trimmed_1	49.80033656871324	43.0	136.3172634070185	147	9.090909090909092	30168900.0
D20248D14_trimmed_2	48.90266950263565	43.0	136.27123004153285	147	9.090909090909092	30168900.0
D20248D194_trimmed_1	37.325607575051144	43.0	130.80984067091293	147	9.090909090909092	32423521.0
D20248D194_trimmed_2	35.8966158762768	43.0	130.7818137024662	147	9.090909090909092	32423521.0
D20248D1_trimmed_1	64.00529860861408	41.0	134.9221653308343	147	18.181818181818183	27667144.0
D20248D1_trimmed_2	61.33762312798696	41.0	134.88048484512893	147	18.181818181818183	27667144.0
D20248D21_trimmed_1	39.92953325897752	43.0	138.73116849627223	150	9.090909090909092	36103410.0
D20248D21_trimmed_2	37.66393248217381	43.0	138.68799866826984	150	9.090909090909092	36103410.0
D20248D28_trimmed_1	45.5035069915931	40.0	112.05693205853478	127	9.090909090909092	28190075.0
D20248D28_trimmed_2	44.61897829994245	40.0	112.10519702412995	127	9.090909090909092	28190075.0
D20248D54_trimmed_1	41.82301296609755	45.0	135.77742078707115	147	9.090909090909092	29455482.0
D20248D54_trimmed_2	40.95094642209383	45.0	135.73929416602314	147	9.090909090909092	29455482.0
D20248D8_trimmed_1	37.6465491552279	44.0	136.09922934895798	147	9.090909090909092	26160738.0
D20248D8_trimmed_2	35.813033505293305	44.0	136.01743387361626	147	9.090909090909092	26160738.0
D20248PRE_trimmed_1	34.35782101623917	44.0	136.64692120454583	147	9.090909090909092	24564412.0
D20248PRE_trimmed_2	33.210871414376584	44.0	136.59086816325993	147	9.090909090909092	24564412.0
D20622D-1_trimmed_1	45.17397244905234	43.0	143.11294299463103	150	9.090909090909092	25685949.0
D20622D-1_trimmed_2	42.485568058868715	43.0	143.04109709942972	150	9.090909090909092	25685949.0
D20622D11_trimmed_1	23.463372275916555	46.0	132.81524714860063	147	9.090909090909092	21472264.0
D20622D11_trimmed_2	22.176349354323406	46.0	132.7877405009551	147	9.090909090909092	21472264.0
D20622D14_trimmed_1	59.51019387701514	37.0	114.74580427682785	137	18.181818181818183	19695532.0
D20622D14_trimmed_2	58.973163557184904	37.0	114.70728482987919	137	18.181818181818183	19695532.0
D20622D167_trimmed_1	79.15754687332895	37.0	138.42561783457646	150	18.181818181818183	23155470.0
D20622D167_trimmed_2	76.01045591417304	37.0	138.3846897083065	150	18.181818181818183	23155470.0
D20622D20_trimmed_1	66.72544123938194	37.0	132.24804878706792	147	18.181818181818183	24760496.0
D20622D20_trimmed_2	63.75819762292736	37.0	132.2886152199859	147	18.181818181818183	24760496.0
D20622D25_trimmed_1	71.88792478462011	50.0	137.0042696538824	147	18.181818181818183	20709407.0
D20622D25_trimmed_2	69.70260392261743	50.0	136.9191225031214	147	18.181818181818183	20709407.0
D20622D276_trimmed_1	76.9803866075798	37.0	136.92269188467037	150	18.181818181818183	24660477.0
D20622D276_trimmed_2	74.48978261398527	37.0	136.88149892639953	150	18.181818181818183	24660477.0
D20622D28_trimmed_1	44.85950034099952	47.0	134.31962533932654	147	9.090909090909092	26072232.0
D20622D28_trimmed_2	43.78758989223452	47.0	134.30057062241545	147	9.090909090909092	26072232.0
D20622D32_trimmed_1	43.14199357294043	43.0	113.59078345015611	132	9.090909090909092	27061645.0
D20622D32_trimmed_2	42.02613918386619	44.0	113.58339901362241	132	9.090909090909092	27061645.0
D20622D64_trimmed_1	65.70704996695025	45.0	133.26101365572777	147	18.181818181818183	100104954.0
D20622D64_trimmed_2	65.22223048919855	45.0	133.21699192829158	147	18.181818181818183	100104954.0
D20622D7_trimmed_1	76.19278281132785	37.0	135.1061636737478	150	18.181818181818183	24504785.0
D20622D7_trimmed_2	73.54694487799873	37.0	135.04096575423944	147	18.181818181818183	24504785.0
D20622D90_trimmed_1	40.168579935609884	45.0	135.9680271045607	147	9.090909090909092	29700094.0
D20622D90_trimmed_2	38.35132714462978	45.0	135.89962934124046	147	9.090909090909092	29700094.0
D20622PRE_trimmed_1	36.53065294529131	45.0	128.0505693504441	147	9.090909090909092	24929725.0
D20622PRE_trimmed_2	34.38096085685579	45.0	128.03273774580344	147	9.090909090909092	24929725.0
